t, n, Tsim
90.38901, 0,0.0
90.40699, 0,0.0
90.42497, 0,0.0
90.442955, 0,0.0
90.46094, 0,0.0
90.47892, 0,0.0
90.4969, 0,0.0
90.514885, 0,0.0
90.53287, 0,0.0
90.55085, 0,0.0
90.56883, 0,0.0
90.586815, 0,0.0
90.6048, 0,0.0
90.62278, 0,0.0
90.64076, 0,0.0
90.658745, 0,0.0
90.67673, 0,0.0
90.69471, 0,0.0
90.71269, 0,0.0
90.730675, 0,0.0
90.74866, 0,0.0
90.76664, 0,0.0
90.78462, 0,0.0
90.802605, 0,0.0
90.82059, 0,0.0
90.83857, 0,0.0
90.85655, 0,0.0
90.874535, 0,0.0
90.89252, 0,0.0
90.9105, 0,0.0
90.92848, 0,0.0
90.946465, 0,0.0
90.96445, 0,0.0
90.98243, 0,0.0
91.00041, 0,0.0
91.018394, 0,0.0
91.03638, 0,0.0
91.05436, 0,0.0
91.07234, 0,0.0
91.090324, 0,0.0
91.10831, 0,0.0
91.12629, 0,0.0
91.14427, 0,0.0
91.162254, 0,0.0
91.18024, 0,0.0
91.19822, 0,0.0
91.2162, 0,0.0
91.234184, 0,0.0
91.25217, 0,0.0
91.27015, 0,0.0
91.28813, 0,0.0
91.306114, 0,0.0
91.3241, 0,0.0
91.34208, 0,0.0
91.36006, 0,0.0
91.378044, 0,0.0
91.39603, 0,0.0
91.41401, 0,0.0
91.43199, 0,0.0
91.449974, 0,0.0
91.46796, 0,0.0
91.48594, 0,0.0
91.50392, 0,0.0
91.521904, 0,0.0
91.53989, 0,0.0
91.55787, 0,0.0
91.57585, 0,0.0
91.593834, 0,0.0
91.61182, 0,0.0
91.6298, 0,0.0
91.64778, 0,0.0
91.665764, 0,0.0
91.68375, 0,0.0
91.70173, 0,0.0
91.71971, 0,0.0
91.73769, 0,0.0
91.75568, 0,0.0
91.77366, 0,0.0
91.79164, 0,0.0
91.80962, 0,0.0
91.82761, 0,0.0
91.84559, 0,0.0
91.86357, 0,0.0
91.88155, 0,0.0
91.899536, 0,0.0
91.91752, 0,0.0
91.9355, 0,0.0
91.95348, 0,0.0
91.971466, 0,0.0
91.98945, 0,0.0
92.00743, 0,0.0
92.02541, 0,0.0
92.043396, 0,0.0
92.06138, 0,0.0
92.07936, 0,0.0
92.09734, 0,0.0
92.115326, 0,0.0
92.13331, 0,0.0
92.15129, 0,0.0
92.16927, 0,0.0
92.187256, 0,0.0
92.20524, 0,0.0
92.22322, 0,0.0
92.2412, 0,0.0
92.259186, 0,0.0
92.27717, 0,0.0
92.29515, 0,0.0
92.31313, 0,0.0
92.331116, 0,0.0
92.3491, 0,0.0
92.36708, 0,0.0
92.38506, 0,0.0
92.403046, 0,0.0
92.42103, 0,0.0
92.43901, 0,0.0
92.45699, 0,0.0
92.474976, 0,0.0
92.49296, 0,0.0
92.51094, 25,1.0
92.52892, 25,0.0
92.546906, 25,0.0
92.56489, 25,0.0
92.58287, 25,0.0
92.60085, 25,1.0
92.618835, 25,0.0
92.63682, 25,1.0
92.6548, 25,0.0
92.67278, 25,0.0
92.690765, 25,0.0
92.70875, 25,0.0
92.72673, 25,0.0
92.74471, 25,0.0
92.762695, 25,1.0
92.78068, 25,0.0
92.79866, 25,1.0
92.81664, 25,0.0
92.834625, 25,0.0
92.85261, 25,0.0
92.87059, 25,0.0
92.88857, 25,1.0
92.906555, 25,0.0
92.92454, 25,0.0
92.94252, 25,0.0
92.9605, 25,0.0
92.978485, 25,0.0
92.99647, 25,0.0
93.01445, 25,0.0
93.03243, 25,0.0
93.050415, 25,0.0
93.0684, 25,1.0
93.08638, 25,0.0
93.10436, 25,0.0
93.122345, 25,0.0
93.14033, 25,0.0
93.15831, 25,0.0
93.17629, 25,0.0
93.194275, 25,0.0
93.21226, 25,0.0
93.23024, 25,0.0
93.24822, 25,1.0
93.266205, 25,0.0
93.28419, 25,0.0
93.30217, 25,0.0
93.32015, 25,0.0
93.338135, 25,0.0
93.35612, 25,0.0
93.3741, 25,0.0
93.39208, 25,0.0
93.410065, 25,0.0
93.42805, 25,0.0
93.44603, 25,0.0
93.46401, 25,0.0
93.481995, 25,0.0
93.49998, 25,0.0
93.51796, 25,0.0
93.53594, 25,0.0
93.553925, 25,0.0
93.57191, 25,0.0
93.58989, 25,0.0
93.60787, 25,0.0
93.625854, 25,1.0
93.64384, 25,0.0
93.66182, 25,0.0
93.6798, 25,0.0
93.697784, 25,0.0
93.71577, 25,0.0
93.73375, 25,0.0
93.75173, 25,0.0
93.769714, 25,0.0
93.7877, 25,0.0
93.80568, 25,0.0
93.82366, 25,0.0
93.841644, 25,0.0
93.85963, 25,0.0
93.87761, 25,0.0
93.89559, 25,0.0
93.913574, 25,0.0
93.93156, 25,0.0
93.94954, 25,0.0
93.96752, 25,0.0
93.985504, 25,0.0
94.00349, 25,0.0
94.02147, 25,0.0
94.03945, 25,0.0
94.057434, 25,0.0
94.07542, 25,0.0
94.0934, 25,1.0
94.11138, 25,0.0
94.129364, 25,0.0
94.14735, 25,0.0
94.16533, 25,1.0
94.18331, 25,0.0
94.201294, 50,0.0
94.21928, 50,0.0
94.23726, 50,0.0
94.25524, 50,4.0
94.273224, 50,0.0
94.29121, 50,1.0
94.30919, 50,0.0
94.32717, 50,0.0
94.34515, 50,0.0
94.36314, 50,0.0
94.38112, 50,0.0
94.3991, 50,1.0
94.41708, 50,0.0
94.43507, 50,0.0
94.45305, 50,0.0
94.47103, 50,0.0
94.48901, 50,0.0
94.506996, 50,0.0
94.52498, 50,0.0
94.54296, 50,0.0
94.56094, 50,0.0
94.578926, 50,0.0
94.59691, 50,0.0
94.61489, 50,0.0
94.63287, 50,0.0
94.650856, 50,0.0
94.66884, 50,0.0
94.68682, 50,0.0
94.7048, 50,0.0
94.722786, 50,0.0
94.74077, 50,0.0
94.75875, 50,0.0
94.77673, 50,0.0
94.794716, 50,0.0
94.8127, 50,0.0
94.83068, 50,0.0
94.84866, 50,0.0
94.866646, 50,0.0
94.88463, 50,0.0
94.90261, 50,0.0
94.92059, 50,0.0
94.938576, 50,0.0
94.95656, 50,0.0
94.97454, 50,0.0
94.99252, 50,0.0
95.010506, 50,0.0
95.02849, 50,0.0
95.04647, 50,0.0
95.06445, 50,0.0
95.082436, 50,0.0
95.10042, 50,0.0
95.1184, 50,0.0
95.13638, 50,0.0
95.154366, 50,0.0
95.17235, 50,1.0
95.19033, 50,0.0
95.20831, 50,0.0
95.226295, 50,1.0
95.24428, 50,0.0
95.26226, 50,0.0
95.28024, 50,0.0
95.298225, 50,0.0
95.31621, 50,0.0
95.33419, 50,0.0
95.35217, 50,0.0
95.370155, 50,0.0
95.38814, 50,0.0
95.40612, 50,0.0
95.4241, 50,0.0
95.442085, 50,0.0
95.46007, 50,1.0
95.47805, 50,0.0
95.49603, 50,0.0
95.514015, 50,0.0
95.532, 50,0.0
95.54998, 50,0.0
95.56796, 50,0.0
95.585945, 50,0.0
95.60393, 50,0.0
95.62191, 50,0.0
95.63989, 50,0.0
95.657875, 50,0.0
95.67586, 50,0.0
95.69384, 50,0.0
95.71182, 50,0.0
95.729805, 50,0.0
95.74779, 50,0.0
95.76577, 50,0.0
95.78375, 50,0.0
95.801735, 50,0.0
95.81972, 50,0.0
95.8377, 50,0.0
95.85568, 50,0.0
95.873665, 50,0.0
95.89165, 50,0.0
95.90963, 50,0.0
95.92761, 50,0.0
95.945595, 50,0.0
95.96358, 50,0.0
95.98156, 50,0.0
95.99954, 50,1.0
96.017525, 50,0.0
96.03551, 50,0.0
96.05349, 50,0.0
96.07147, 50,0.0
96.089455, 50,0.0
96.10744, 50,0.0
96.12542, 50,0.0
96.1434, 50,0.0
96.161385, 50,0.0
96.17937, 50,0.0
96.19735, 50,0.0
96.21533, 50,0.0
96.233315, 50,0.0
96.2513, 50,0.0
96.26928, 50,1.0
96.28726, 50,0.0
96.305244, 50,0.0
96.32323, 50,0.0
96.34121, 50,0.0
96.35919, 50,1.0
96.377174, 50,0.0
96.39516, 50,0.0
96.41314, 50,0.0
96.43112, 50,0.0
96.449104, 50,0.0
96.46709, 50,0.0
96.48507, 50,0.0
96.50305, 50,0.0
96.521034, 50,0.0
96.53902, 50,0.0
96.557, 50,0.0
96.57498, 50,0.0
96.592964, 50,0.0
96.61095, 50,0.0
96.62893, 50,0.0
96.64691, 50,0.0
96.664894, 50,0.0
96.68288, 50,0.0
96.70086, 50,1.0
96.71884, 50,0.0
96.736824, 50,0.0
96.75481, 50,0.0
96.77279, 50,0.0
96.79077, 50,0.0
96.808754, 50,0.0
96.82674, 50,0.0
96.84472, 50,0.0
96.8627, 50,1.0
96.880684, 50,0.0
96.89867, 50,0.0
96.91665, 50,0.0
96.93463, 50,0.0
96.952614, 50,1.0
96.9706, 50,0.0
96.98858, 50,0.0
97.00656, 50,0.0
97.02454, 50,1.0
97.04253, 50,0.0
97.06051, 50,0.0
97.07849, 50,0.0
97.09647, 50,0.0
97.114456, 50,0.0
97.13244, 50,1.0
97.15042, 50,0.0
97.1684, 50,0.0
97.186386, 50,0.0
97.20437, 50,0.0
97.22235, 50,0.0
97.24033, 50,0.0
97.258316, 50,0.0
97.2763, 50,0.0
97.29428, 50,0.0
97.31226, 50,1.0
97.330246, 50,0.0
97.34823, 50,0.0
97.36621, 50,1.0
97.38419, 50,0.0
97.402176, 50,0.0
97.42016, 50,0.0
97.43814, 50,0.0
97.45612, 50,1.0
97.474106, 50,0.0
97.49209, 50,0.0
97.51007, 50,0.0
97.52805, 50,0.0
97.546036, 50,0.0
97.56402, 50,0.0
97.582, 50,0.0
97.59998, 50,0.0
97.617966, 50,0.0
97.63595, 50,0.0
97.65393, 50,0.0
97.67191, 50,1.0
97.689896, 50,0.0
97.70788, 50,0.0
97.72586, 50,1.0
97.74384, 50,4.0
97.761826, 50,0.0
97.77981, 50,0.0
97.79779, 50,0.0
97.81577, 50,1.0
97.833755, 50,0.0
97.85174, 50,1.0
97.86972, 50,0.0
97.8877, 50,0.0
97.905685, 50,0.0
97.92367, 50,0.0
97.94165, 50,0.0
97.95963, 50,0.0
97.977615, 50,0.0
97.9956, 50,0.0
98.01358, 50,0.0
98.03156, 50,0.0
98.049545, 50,0.0
98.06753, 50,0.0
98.08551, 50,0.0
98.10349, 50,0.0
98.121475, 50,0.0
98.13946, 50,0.0
98.15744, 50,0.0
98.17542, 50,0.0
98.193405, 50,0.0
98.21139, 50,0.0
98.22937, 50,0.0
98.24735, 50,0.0
98.265335, 50,0.0
98.28512, 50,0.0
98.3049, 50,0.0
98.324684, 50,0.0
98.34447, 50,0.0
98.36425, 50,0.0
98.38403, 50,0.0
98.40382, 50,0.0
98.4236, 50,0.0
98.44338, 50,0.0
98.463165, 50,0.0
98.48295, 50,1.0
98.50273, 50,0.0
98.522514, 50,0.0
98.5423, 50,0.0
98.56208, 50,0.0
98.58186, 50,0.0
98.60165, 50,0.0
98.62143, 50,0.0
98.643196, 50,0.0
98.66496, 50,0.0
98.68673, 50,0.0
98.708496, 50,0.0
98.73026, 50,0.0
98.75203, 50,0.0
98.773796, 50,0.0
98.79556, 50,0.0
98.81733, 50,1.0
98.839096, 50,0.0
98.86086, 50,0.0
98.88263, 50,1.0
98.904396, 50,0.0
98.92616, 50,0.0
98.94793, 50,0.0
98.969696, 50,0.0
98.99146, 50,0.0
99.0154, 50,0.0
99.039345, 50,0.0
99.063286, 50,1.0
99.08723, 50,0.0
99.11117, 50,0.0
99.13511, 50,0.0
99.15905, 50,0.0
99.18299, 50,0.0
99.20693, 50,0.0
99.23087, 50,0.0
99.254814, 50,0.0
99.278755, 50,1.0
99.3027, 50,0.0
99.32664, 50,0.0
99.35058, 50,0.0
99.37452, 50,0.0
99.39846, 50,0.0
99.4224, 50,0.0
99.44874, 50,0.0
99.475075, 50,0.0
99.50141, 50,0.0
99.52775, 50,0.0
99.554085, 50,0.0
99.58042, 50,0.0
99.60676, 50,0.0
99.633095, 50,0.0
99.65943, 50,1.0
99.68577, 50,0.0
99.712105, 50,0.0
99.73844, 50,0.0
99.76478, 50,0.0
99.791115, 50,0.0
99.81745, 50,0.0
99.84379, 50,0.0
99.870125, 50,0.0
99.89909, 50,0.0
99.92806, 50,0.0
99.95703, 50,0.0
99.986, 50,1.0
100.01497, 50,0.0
100.04394, 50,0.0
100.07291, 50,0.0
100.101875, 50,0.0
100.130844, 50,0.0
100.15981, 50,0.0
100.18878, 50,0.0
100.21775, 50,0.0
100.24672, 50,0.0
100.27569, 50,0.0
100.30466, 50,0.0
100.333626, 50,0.0
100.362595, 50,1.0
100.39156, 50,0.0
100.42053, 50,0.0
100.45239, 50,0.0
100.48425, 50,0.0
100.51611, 50,0.0
100.54797, 50,0.0
100.579834, 50,0.0
100.611694, 50,0.0
100.643555, 50,0.0
100.675415, 50,0.0
100.707275, 50,0.0
100.739136, 50,0.0
100.770996, 50,0.0
100.80286, 50,0.0
100.83472, 50,0.0
100.86658, 50,0.0
100.89844, 50,0.0
100.9303, 50,0.0
100.96535, 50,0.0
101.0004, 50,1.0
101.035446, 50,0.0
101.070496, 50,0.0
101.105545, 50,0.0
101.140594, 50,1.0
101.175644, 50,0.0
101.21069, 50,0.0
101.24574, 50,0.0
101.28079, 50,0.0
101.31584, 50,0.0
101.35089, 50,0.0
101.38594, 50,0.0
101.42099, 50,1.0
101.45604, 50,0.0
101.49109, 50,0.0
101.52964, 50,0.0
101.56819, 50,0.0
101.60674, 50,0.0
101.645294, 50,0.0
101.683846, 50,0.0
101.7224, 50,1.0
101.76095, 50,0.0
101.7995, 50,0.0
101.83805, 50,0.0
101.8766, 50,0.0
101.91515, 50,0.0
101.953705, 50,0.0
101.992256, 50,0.0
102.03081, 50,0.0
102.06936, 50,0.0
102.10791, 50,0.0
102.15032, 50,0.0
102.19273, 50,0.0
102.235146, 50,1.0
102.27756, 50,0.0
102.31997, 50,0.0
102.36238, 50,1.0
102.40479, 50,0.0
102.447205, 50,0.0
102.48962, 50,0.0
102.53203, 50,0.0
102.57444, 50,0.0
102.61685, 50,0.0
102.65926, 50,1.0
102.701675, 50,0.0
102.74409, 50,0.0
102.7865, 50,0.0
102.82891, 50,0.0
102.875565, 50,0.0
102.92222, 50,0.0
102.96887, 50,1.0
103.015526, 50,0.0
103.06218, 50,1.0
103.10883, 50,0.0
103.15549, 50,0.0
103.20214, 50,0.0
103.248795, 50,0.0
103.29545, 50,0.0
103.3421, 50,0.0
103.388756, 50,0.0
103.43541, 50,0.0
103.48206, 50,0.0
103.52872, 50,0.0
103.58003, 50,0.0
103.63135, 50,0.0
103.68266, 50,0.0
103.73398, 50,0.0
103.78529, 50,0.0
103.83661, 50,0.0
103.887924, 50,0.0
103.93924, 50,0.0
103.990555, 50,0.0
104.04187, 50,0.0
104.093185, 50,0.0
104.1445, 50,0.0
104.195816, 50,0.0
104.24713, 50,1.0
104.29845, 50,0.0
104.34976, 50,0.0
104.40621, 50,0.0
104.46266, 50,0.0
104.51911, 50,0.0
104.57556, 50,0.0
104.63201, 50,0.0
104.68846, 50,0.0
104.74491, 50,0.0
104.80136, 50,1.0
104.85781, 50,0.0
104.91426, 50,0.0
104.97071, 50,0.0
105.02716, 50,0.0
105.08361, 50,1.0
105.14006, 50,0.0
105.19651, 50,1.0
105.25296, 50,0.0
105.315056, 50,0.0
105.37715, 50,1.0
105.43925, 50,0.0
105.50134, 50,0.0
105.56344, 50,0.0
105.625534, 50,0.0
105.68763, 50,1.0
105.749725, 50,0.0
105.81182, 50,1.0
105.87392, 50,0.0
105.93601, 50,0.0
105.99811, 50,1.0
106.0602, 50,0.0
106.1223, 50,0.0
106.184395, 50,1.0
106.24649, 50,1.0
106.31479, 50,0.0
106.38309, 50,0.0
106.451385, 50,1.0
106.519684, 50,0.0
106.58798, 50,0.0
106.65628, 50,1.0
106.72458, 50,0.0
106.79288, 50,0.0
106.861176, 50,0.0
106.929474, 50,1.0
106.99777, 50,0.0
107.06607, 50,0.0
107.13437, 50,1.0
107.20267, 50,1.0
107.270966, 50,0.0
107.339264, 50,1.0
107.40756, 50,0.0
107.47586, 50,1.0
107.54416, 50,0.0
107.61246, 50,0.0
107.680756, 50,0.0
107.749054, 50,0.0
107.81735, 50,0.0
107.88565, 50,0.0
107.95395, 50,0.0
108.02225, 50,1.0
108.09738, 50,0.0
108.172516, 50,0.0
108.24765, 50,1.0
108.322784, 50,0.0
108.39792, 50,0.0
108.47305, 50,0.0
108.54
